"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"6705cea7537b0ce1036dba3a","An improved age framework for late Quaternary silicic eruptions in northern Central America","Bulletin of Volcanology","Rose, William I.; Conway, F. Michael; Pullinger, Carlos R.; Deino, Alan; McIntosh, William C.","1","http://link.springer.com/10.1007/s004450050266","Springer","10.1007/s004450050266","1999 7","earthquakes and volcanic front volcanoes, which are much more frequent but inflict less severe and extensive damage","9873"
"54b43246e138239d868498b4","Late quaternary pollen records from two Ugandan mires: evidence for environmental changes in the Rukiga Highlands of southwest Uganda","Palaeogeography, Palaeoclimatology, Palaeoecology","Taylor, D.M.","1","http://www.sciencedirect.com/science/article/pii/003101829090138W","Elsevier","10.1016/0031-0182(90)90138-W","November 1990","Total Pollen and Spores, comprises all grains, including Undetermined, but excluding the Damaged category","17269"
"54b43269e138239d8684f969","Environmental changes during the past 2000 years in north-central Wisconsin: Analysis of pollen, charcoal, and seeds from varved lake sediments","Quaternary Research","Swain, Albert M.","2","http://www.sciencedirect.com/science/article/pii/0033589478900133","Elsevier","10.1016/0033-5894(78)90013-3","July 1978","during the past 10 years have been used to determine the frequency of fires, hurricanes, other wind damage","83"
"54b43269e138239d8684f969","Environmental changes during the past 2000 years in north-central Wisconsin: Analysis of pollen, charcoal, and seeds from varved lake sediments","Quaternary Research","Swain, Albert M.","2","http://www.sciencedirect.com/science/article/pii/0033589478900133","Elsevier","10.1016/0033-5894(78)90013-3","July 1978",", and insect damage (e.g., Heinselman, 1973; Frissell, 1973; Henry and Swan, 1974; Sprugel, 1976; Blais","83"
"54b43269e138239d8684f895","Paleoecological studies at Lake Patzcuaro on the west-central Mexican Plateau and at Chalco in the basin of Mexico","Quaternary Research","Watts, W.A.; Bradbury, J.Platt","1","http://www.sciencedirect.com/science/article/pii/003358948290045X","Elsevier","10.1016/0033-5894(82)90045-X","January 1982","Most of the pollen grains of Zea observed at Lake Patzcuaro were damaged and poorly preserved, suggesting","209"
"54b43268e138239d8684f736","Paleoentomology and paleoecology of a possible sangamonian site near Innerkip, Ontario","Quaternary Research","Pilny, Jerry J.; Morgan, Alan V.","1","http://www.sciencedirect.com/science/article/pii/0033589487900408","Elsevier","10.1016/0033-5894(87)90040-8","July 1987","the southern United States it produces up to three generations per year, but causes little economic damage","7927"
"54b4326ee138239d8685077d","A palaeoecological study of holocene peat bog sections in Germany and The Netherlands, based on the analysis of pollen, spores and macro- and microscopic remains of fungi, algae, cormophytes and animals","Review of Palaeobotany and Palynology","Van Geel, B.","2","http://www.sciencedirect.com/science/article/pii/0034666778900404","Elsevier","10.1016/0034-6667(78)90040-4","January 1978","A fortunate circumstance is that few micro- and macrofossils show much damage by corrosion, so that it","804"
"54b4326ee138239d8685077d","A palaeoecological study of holocene peat bog sections in Germany and The Netherlands, based on the analysis of pollen, spores and macro- and microscopic remains of fungi, algae, cormophytes and animals","Review of Palaeobotany and Palynology","Van Geel, B.","2","http://www.sciencedirect.com/science/article/pii/0034666778900404","Elsevier","10.1016/0034-6667(78)90040-4","January 1978","a) fusiform, 23--30 X 5--6(-7) pm; (2-)3--4(-7) septate, end cells lighter and thinnerwalled, often damaged","804"
"54b4326de138239d86850383","Late- and post-glacial pollen-analytical and environmental data from a near-coastal site in north-east Fife, Scotland","Review of Palaeobotany and Palynology","Whittington, Graeme; Edwards, Kevin J.; Caseldine, Christopher J.","1","http://www.sciencedirect.com/science/article/pii/003466679190058B","Elsevier","10.1016/0034-6667(91)90058-B","26 April 1991","derived largely from Corylus avellana (Edwards, 1981; Birks, 1989).Any pollen grains which had suffered damage","1384"
"5504a315e1382326932d8835","Late-Quaternary climate in the Ridge and Valley of Virginia, U.S.A.: Changes in vegetation and depositional environment A contribution to the <U+2018>North Atlantic seaboard programme<U+2019> of IGCP-253, <U+2018>Termination of the Pleistocene<U+2019>","Quaternary Science Reviews","Kneller, Margaret; Peteet, Dorothy","1","http://www.sciencedirect.com/science/article/pii/0277379193900035","Elsevier","10.1016/0277-3791(93)90003-5","1993","early-Holocene sections of oxidation-  Quercus pollen dominates, followed by Salix and then Pinus. damaged","517"
"56f75749cf58f19ea9939d22","Current and future perspectives on the systematics, taxonomy and nomenclature of testate amoebae","European Journal of Protistology","Kosakyan, Anush; Gomaa, Fatma; Lara, Enrique; Lahr, Daniel J.G.","1","http://www.sciencedirect.com/science/article/pii/S0932473916300013","Elsevier","10.1016/j.ejop.2016.02.001","Available online 20 February 2016","Legal Med., 1<U+2013>12. Singer, D., Kosakyan, A., Pillonel, A., Mitchell, E.A.D., Lara, E., 2015.","9986"
"55f3aaeccf58f16256a21f54","Vegetation changes and human impact inferred from an oxbow lake in southwestern Amazonia, Brazil since the 19th century","Journal of South American Earth Sciences","Rodr<U+00ED>guez-Zorro, Paula A.; Enters, Dirk; Hermanowski, Barbara; da Costa, Marcondes Lima; Behling, Hermann","1","http://www.sciencedirect.com/science/article/pii/S0895981115300079","Elsevier","10.1016/j.jsames.2015.06.003","October 2015","These species resist severe <U+FB02>ood damage and can tolerate considerable coverage by sediments (Kalliola","15381"
"54b4324fe138239d8684b13b","Glacial-interglacial changes in moisture balance and the impact on vegetation in the southern hemisphere tropical Andes (Bolivia/Peru)","Palaeogeography, Palaeoclimatology, Palaeoecology","Gosling, William D.; Bush, Mark B.; Hanselman, Jennifer A.; Chepstow-Lusty, Alex","5","http://www.sciencedirect.com/science/article/pii/S0031018207005238","Elsevier","10.1016/j.palaeo.2007.02.050","17 March 2008","300 fossil terrestrial pollen grains were identified in each sample (i.e. excluding unidentifiable damaged","9964"
"54b4324fe138239d8684b13b","Glacial-interglacial changes in moisture balance and the impact on vegetation in the southern hemisphere tropical Andes (Bolivia/Peru)","Palaeogeography, Palaeoclimatology, Palaeoecology","Gosling, William D.; Bush, Mark B.; Hanselman, Jennifer A.; Chepstow-Lusty, Alex","5","http://www.sciencedirect.com/science/article/pii/S0031018207005238","Elsevier","10.1016/j.palaeo.2007.02.050","17 March 2008","There are a high proportion of damaged grains through this zone (6<U+2013>28%).","9964"
"54b4324fe138239d8684b13b","Glacial-interglacial changes in moisture balance and the impact on vegetation in the southern hemisphere tropical Andes (Bolivia/Peru)","Palaeogeography, Palaeoclimatology, Palaeoecology","Gosling, William D.; Bush, Mark B.; Hanselman, Jennifer A.; Chepstow-Lusty, Alex","5","http://www.sciencedirect.com/science/article/pii/S0031018207005238","Elsevier","10.1016/j.palaeo.2007.02.050","17 March 2008","Nevertheless, Poaceae pollen dominates the assemblage and a high proportion of damaged grains (0<U+2013>32%)","9964"
"54b4324fe138239d8684b13b","Glacial-interglacial changes in moisture balance and the impact on vegetation in the southern hemisphere tropical Andes (Bolivia/Peru)","Palaeogeography, Palaeoclimatology, Palaeoecology","Gosling, William D.; Bush, Mark B.; Hanselman, Jennifer A.; Chepstow-Lusty, Alex","5","http://www.sciencedirect.com/science/article/pii/S0031018207005238","Elsevier","10.1016/j.palaeo.2007.02.050","17 March 2008","High proportions of damaged grains c. 31,000<U+2013> 25,000 cal yr BP (up to 33%) probably indicate a reduction","9964"
"54b4324fe138239d8684b13b","Glacial-interglacial changes in moisture balance and the impact on vegetation in the southern hemisphere tropical Andes (Bolivia/Peru)","Palaeogeography, Palaeoclimatology, Palaeoecology","Gosling, William D.; Bush, Mark B.; Hanselman, Jennifer A.; Chepstow-Lusty, Alex","5","http://www.sciencedirect.com/science/article/pii/S0031018207005238","Elsevier","10.1016/j.palaeo.2007.02.050","17 March 2008","Elevated magnetic susceptibility values characterise sediments with high proportions of damaged grains","9964"
"54b4324fe138239d8684b02c","Holocene vegetation<U+2013>fire<U+2013>climate linkages in northern Yellowstone National Park, USA","Palaeogeography, Palaeoclimatology, Palaeoecology","Huerta, Mariana A.; Whitlock, Cathy; Yale, Jason","1","http://www.sciencedirect.com/science/article/pii/S003101820800583X","Elsevier","10.1016/j.palaeo.2008.10.015","1 January 2009","Grains that were unidenti<U+FB01>able because of damage were counted as <U+2018>Degraded.<U+2019>","9544"
"54b4324de138239d8684aa6f","Rainfall variability and vegetation dynamics of the lower Limpopo Valley, Southern Africa, 500AD to present","Palaeogeography, Palaeoclimatology, Palaeoecology","Ekblom, Anneli; Gillson, Lindsey; Risberg, Jan; Holmgren, Karin; Chidoub, Zara","2","http://www.sciencedirect.com/science/article/pii/S0031018212004907","Elsevier","10.1016/j.palaeo.2012.08.015","20 November 2012","A large amount of damaged/degraded pollen grains is suggestive of prolonged drought/ erosion episodes","16257"
"54b4324de138239d8684aa6f","Rainfall variability and vegetation dynamics of the lower Limpopo Valley, Southern Africa, 500AD to present","Palaeogeography, Palaeoclimatology, Palaeoecology","Ekblom, Anneli; Gillson, Lindsey; Risberg, Jan; Holmgren, Karin; Chidoub, Zara","2","http://www.sciencedirect.com/science/article/pii/S0031018212004907","Elsevier","10.1016/j.palaeo.2012.08.015","20 November 2012","model of Lake Mapimbi together with the lithology (left column) and percentage of degraded/corroded/damaged","16257"
"58bc6e98cf58f12a7f86fdde","Mid- and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology","Novenko, Elena Yu.; Tsyganov, Andrey N.; Volkova, Elena M.; Kupriyanov, Dmitrii A.; Mironenko, Iya V.; Babeshko, Kirill V.; Utkina, Alisa S.; Popov, Viktor; Mazei, Yuri A.","2","http://www.sciencedirect.com/science/article/pii/S0031018216303017","Elsevier","10.1016/j.palaeo.2016.08.004","1 October 2016","incomplete due to the complicated <U+FB01>re patterns on the mire surface (Pitk<U+00E4>nen et al., 1999) and the damage","16107"
"58bc6e98cf58f12a7f86fdde","Mid- and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology","Novenko, Elena Yu.; Tsyganov, Andrey N.; Volkova, Elena M.; Kupriyanov, Dmitrii A.; Mironenko, Iya V.; Babeshko, Kirill V.; Utkina, Alisa S.; Popov, Viktor; Mazei, Yuri A.","2","http://www.sciencedirect.com/science/article/pii/S0031018216303017","Elsevier","10.1016/j.palaeo.2016.08.004","1 October 2016","The presence of several distinct charcoal layers in the peat pro<U+FB01>les suggested damage by historical <U+FB01>res","16107"
"5c301e241faed655488b7188","The disturbance regime of an Early Holocene swamp forest in the Czech Republic, as revealed by dendroecological, pollen and macrofossil data","Palaeogeography, Palaeoclimatology, Palaeoecology","Moravcov<U+00E1>, Alice; Pokorn<U+00FD>, Petr; <U+017D><U+00E1><U+010D>kov<U+00E1>, Pavla; Ka<U+0161>par, Jakub; Va<U+0161><U+00ED><U+010D>kov<U+00E1>, Ivana; Dan<U+011B>k, Pavel; Nov<U+00E1>k, Jan; H<U+00E1>jkov<U+00E1>, Petra; Adam, Du<U+0161>an; Leuschner, Hanns Hubert","1","https://www.sciencedirect.com/science/article/pii/S0031018218302542","Elsevier","10.1016/j.palaeo.2018.07.001","15 October 2018","The cambium is disturbed when a tree is damaged (mechanically or by heat) and the tree naturally makes","19057"
"57855ae1cf58f18cd4d37bcb","Combined K-Ar and 40Ar/39Ar dating of the top Jaramillo boundary","Quaternary International","Guillou, Herve","2","http://www.sciencedirect.com/science/article/pii/S1040618212013171","Elsevier","10.1016/j.quaint.2012.08.277","16 November 2012","de<U+FB01>ne a minimum ESI epicentral intensity value, that may even signi<U+FB01>cantly differ from traditional damage","8235"
"57855ae1cf58f18cd4d37bcb","Combined K-Ar and 40Ar/39Ar dating of the top Jaramillo boundary","Quaternary International","Guillou, Herve","2","http://www.sciencedirect.com/science/article/pii/S1040618212013171","Elsevier","10.1016/j.quaint.2012.08.277","16 November 2012","Preliminary analyses suggest molecular signatures of selection in several bud burst, osmotic stress, and damage","8235"
"579dadc0cf58f16807ce01e7","The Muirkirk Mammoth: A Late Pleistocene woolly mammoth (Mammuthus primigenius) skeleton from southern Ontario, Canada","Quaternary International","Harington, C.R.; Mol, Dick; van der Plicht, Johannes","5","http://www.sciencedirect.com/science/article/pii/S1040618211003119","Elsevier","10.1016/j.quaint.2011.05.038","26 March 2012","Scapula e Left scapula (zz) (40 mm of the proximal end is preserved, but badly damaged).","13955"
"579dadc0cf58f16807ce01e7","The Muirkirk Mammoth: A Late Pleistocene woolly mammoth (Mammuthus primigenius) skeleton from southern Ontario, Canada","Quaternary International","Harington, C.R.; Mol, Dick; van der Plicht, Johannes","5","http://www.sciencedirect.com/science/article/pii/S1040618211003119","Elsevier","10.1016/j.quaint.2011.05.038","26 March 2012","The posterior part of the distal end is damaged.","13955"
"579dadc0cf58f16807ce01e7","The Muirkirk Mammoth: A Late Pleistocene woolly mammoth (Mammuthus primigenius) skeleton from southern Ontario, Canada","Quaternary International","Harington, C.R.; Mol, Dick; van der Plicht, Johannes","5","http://www.sciencedirect.com/science/article/pii/S1040618211003119","Elsevier","10.1016/j.quaint.2011.05.038","26 March 2012","Tibiae e Right tibia (ooo) with proximomedial surface damaged (ML 595.0; MSW 90.2); left tibia (ppp;","13955"
"579dadc0cf58f16807ce01e7","The Muirkirk Mammoth: A Late Pleistocene woolly mammoth (Mammuthus primigenius) skeleton from southern Ontario, Canada","Quaternary International","Harington, C.R.; Mol, Dick; van der Plicht, Johannes","5","http://www.sciencedirect.com/science/article/pii/S1040618211003119","Elsevier","10.1016/j.quaint.2011.05.038","26 March 2012","Fig. 8) slightly damaged near anterodistal end (ML 588.0; MWPE 197.0; MSW 90.3; MSC 259.0; MWDE 122.7","13955"
"579dadc0cf58f16807ce01e7","The Muirkirk Mammoth: A Late Pleistocene woolly mammoth (Mammuthus primigenius) skeleton from southern Ontario, Canada","Quaternary International","Harington, C.R.; Mol, Dick; van der Plicht, Johannes","5","http://www.sciencedirect.com/science/article/pii/S1040618211003119","Elsevier","10.1016/j.quaint.2011.05.038","26 March 2012","However some of the bones were disturbed and badly damaged by ploughing.   C.R.","13955"
"55054f1fe1382326932d8c88","Interactions between climate and vegetation during the Lateglacial period as recorded by lake and mire sediment archives in Northern Italy and Southern Switzerland","Quaternary Science Reviews","Vescovi, Elisa; Ravazzi, Cesare; Arpenti, Enrico; Finsinger, Walter; Pini, Roberta; Valsecchi, Verushka; Wick, Lucia; Ammann, Brigitta; Tinner, Willy","1","http://www.sciencedirect.com/science/article/pii/S0277379107000820","Elsevier","10.1016/j.quascirev.2007.03.005","June 2007","Building up populations of forest trees requires several centuries, whereas vegetational damage caused","10433"
"550505d7e1382326932d8b07","Vegetation history and environmental development since ca 6000 cal yr BP in and around Ispani 2 (Kolkheti lowlands, Georgia)","Quaternary Science Reviews","de Klerk, Pim; Haberl, Andreas; Kaffke, Andreas; Krebs, Matthias; Matchutadze, Izolda; Minke, Merten; Schulz, Jenny; Joosten, Hans","3","http://www.sciencedirect.com/science/article/pii/S0277379108003533","Elsevier","10.1016/j.quascirev.2008.12.005","May 2009","Dokturowski, 1931; Dokturovskij, 1936), but the damage in<U+FB02>icted by drainage, peat extraction, and reclamation","10448"
"550505d7e1382326932d8b07","Vegetation history and environmental development since ca 6000 cal yr BP in and around Ispani 2 (Kolkheti lowlands, Georgia)","Quaternary Science Reviews","de Klerk, Pim; Haberl, Andreas; Kaffke, Andreas; Krebs, Matthias; Matchutadze, Izolda; Minke, Merten; Schulz, Jenny; Joosten, Hans","3","http://www.sciencedirect.com/science/article/pii/S0277379108003533","Elsevier","10.1016/j.quascirev.2008.12.005","May 2009","Secondly, in fact burning does not damage reed and forb vegetation, whereas it generally harms Sphagnum","10448"
"550505d7e1382326932d8b07","Vegetation history and environmental development since ca 6000 cal yr BP in and around Ispani 2 (Kolkheti lowlands, Georgia)","Quaternary Science Reviews","de Klerk, Pim; Haberl, Andreas; Kaffke, Andreas; Krebs, Matthias; Matchutadze, Izolda; Minke, Merten; Schulz, Jenny; Joosten, Hans","3","http://www.sciencedirect.com/science/article/pii/S0277379108003533","Elsevier","10.1016/j.quascirev.2008.12.005","May 2009","the landscape has been very severe and the unique, globally signi<U+FB01>cant Kolkheti peatlands are still damaged","10448"
"5504ee71e1382326932d8a5b","Expanded response-surfaces: a new method to reconstruct paleoclimates from fossil pollen assemblages that lack modern analogues","Quaternary Science Reviews","Gonzales, L.M.; Williams, J.W.; Grimm, E.C.","1","http://www.sciencedirect.com/science/article/pii/S0277379109003072","Elsevier","10.1016/j.quascirev.2009.09.005","December 2009","<U+2018>pre-mode<U+2019><U+2019> truncation hinders reconstruction of the full pollen<U+2013>climate relationship, and thus can obfuscate","6058"
"5504cdd3e1382326932d896d","Late Quaternary vegetation and environments in the Verkhoyansk Mountains region (NE Asia) reconstructed from a 50-kyr fossil pollen record from Lake Billyakh","Quaternary Science Reviews","M<U+00FC>ller, Stefanie; Tarasov, Pavel E.; Andreev, Andrei A.; T<U+00FC>tken, Thomas; Gartz, Steffi; Diekmann, Bernhard","1","http://www.sciencedirect.com/science/article/pii/S0277379110001332","Elsevier","10.1016/j.quascirev.2010.04.024","August 2010","conditions, but does not grow in environments where the permafrost layer is too close to the surface and may damage","15411"
"550750d9e1382326932d950b","Postglacial vegetation, fire and climate dynamics at Central Chilean Patagonia (Lake Shaman, 44<U+00B0>S)","Quaternary Science Reviews","de Porras, Mar<U+00ED>a Eugenia; Maldonado, Antonio; Abarz<U+00FA>a, Ana M.; C<U+00E1>rdenas, Macarena L.; Francois, Jean Pierre; Martel-Cea, Alejandra; Stern, Charles R.; M<U+00E9>ndez, Cesar; Reyes, Omar","1","http://www.sciencedirect.com/science/article/pii/S0277379112002545","Elsevier","10.1016/j.quascirev.2012.06.015","12 September 2012","Lake Shaman is proved to be one of the most sensitive sites concerning the Holocene climate variability","17127"
"5507216fe1382326932d943f","Identification and correlation of visible tephras in the Lake Suigetsu SG06 sedimentary archive, Japan: chronostratigraphic markers for synchronising of east Asian/west Pacific palaeoclimatic records across the last 150<U+00A0>ka","Quaternary Science Reviews","Smith, Victoria C.; Staff, Richard A.; Blockley, Simon P.E.; Bronk Ramsey, Christopher; Nakagawa, Takeshi; Mark, Darren F.; Takemura, Keiji; Danhara, Toru","1","http://www.sciencedirect.com/science/article/pii/S0277379113000413","Elsevier","10.1016/j.quascirev.2013.01.026","1 May 2013","Alkaline elements are mobile under an electron beam, causing permanent damage to the glass shards; thus","7362"
"5a2a8cf7cf58f1714fab03dd","Long-term vegetation, climate and ocean dynamics inferred from a 73,500 years old marine sediment core (GeoB2107-3) off southern Brazil","Quaternary Science Reviews","Gu, Fang; Zonneveld, Karin A.F.; Chiessi, Cristiano M.; Arz, Helge W.; P<U+00E4>tzold, J<U+00FC>rgen; Behling, Hermann","1","https://www.sciencedirect.com/science/article/pii/S0277379117302159","Elsevier","10.1016/j.quascirev.2017.06.028","15 September 2017","Acetolysis was not applied on dinocyst samples to avoid damage to the cysts, but on samples of pollen","16201"
"54b4326be138239d8684ff17","New organic-walled dinoflagellate cysts from recent sediments of Central Asian seas","Review of Palaeobotany and Palynology","Marret, Fabienne; Leroy, Suzanne; Chali<U+00E9>, Fran<U+00E7>oise; Fran<U+00E7>oise, Francoise","1","http://www.sciencedirect.com/science/article/pii/S003466670300174X","Elsevier","10.1016/j.revpalbo.2003.10.002","March 2004","in 1994) have recently fluctuated rapidly and suddenly, causing serious environmental and economic damage","10029"
"54f4b814e13823054496a084","Annual pollen accumulation rate (PAR) at the boreal and alpine forest-line of north-western Norway, with special emphasis on Pinus sylvestris and Betula pubescens","Review of Palaeobotany and Palynology","Jensen, C.; Vorren, K.-D.; M<U+00F8>rkved, B.","1","http://www.sciencedirect.com/science/article/pii/S0034666706001795","Elsevier","10.1016/j.revpalbo.2006.08.006","May 2007","The upper birch belt is often opened up by damaging insect attacks, screes etc.","16873"
"54b4326ae138239d8684fc9a","Modern non-pollen palynomorphs from East African lake sediments","Review of Palaeobotany and Palynology","Gelorini, Vanessa; Verbeken, Annemieke; van Geel, Bas; Cocquyt, Christine; Verschuren, Dirk","2","http://www.sciencedirect.com/science/article/pii/S0034666710002320","Elsevier","10.1016/j.revpalbo.2010.12.002","April 2011","central cells dark brown, large and very thick-walled; end cells subhyaline, small and thin-walled (often damaged","16370"
"54b4326ae138239d8684fc9a","Modern non-pollen palynomorphs from East African lake sediments","Review of Palaeobotany and Palynology","Gelorini, Vanessa; Verbeken, Annemieke; van Geel, Bas; Cocquyt, Christine; Verschuren, Dirk","2","http://www.sciencedirect.com/science/article/pii/S0034666710002320","Elsevier","10.1016/j.revpalbo.2010.12.002","April 2011","septa; central cells brown, large and thick-walled; end cells subhyaline, small and thin-walled (often damaged","16370"
"54f4a5f7e13823054496a028","Latest Pleistocene paleoecology of Jefferson's ground sloth (Megalonyx jeffersonii) and elk-moose (Cervalces scotti) in northern Illinois","Quaternary Research","Schubert, Blaine W.; Graham, Russell Wm.; McDonald, H.Gregory; Grimm, Eric C.; Stafford, Thomas W.","2","http://www.sciencedirect.com/science/article/pii/S0033589403001662","Elsevier","10.1016/j.yqres.2003.10.005","March 2004","Similar damage occurs on a modern male A. alces (ISM 688314) at the same location on the cranium.","7573"
"54f4a5f7e13823054496a028","Latest Pleistocene paleoecology of Jefferson's ground sloth (Megalonyx jeffersonii) and elk-moose (Cervalces scotti) in northern Illinois","Quaternary Research","Schubert, Blaine W.; Graham, Russell Wm.; McDonald, H.Gregory; Grimm, Eric C.; Stafford, Thomas W.","2","http://www.sciencedirect.com/science/article/pii/S0033589403001662","Elsevier","10.1016/j.yqres.2003.10.005","March 2004","Early postmortem damage to the remains of some contemporary East African mammals.","7573"
"54b43265e138239d8684efa5","Late Quaternary vegetation dynamics in a biodiversity hotspot, the Uluguru Mountains of Tanzania","Quaternary Research","Finch, Jemma; Leng, Melanie J.; Marchant, Rob","1","http://www.sciencedirect.com/science/article/pii/S0033589409000271","Elsevier","10.1016/j.yqres.2009.02.005","July 2009","This technique yielded little damage to pollen grains and maintained an intact charcoal, fungal spore","16229"
"54b43248e138239d86849db4","Tropical vegetational change in the late Pleistocene of New Caledonia","Palaeogeography, Palaeoclimatology, Palaeoecology","Hope, Geoff; Pask, Johanna","2","http://www.sciencedirect.com/science/article/pii/S0031018297001405","Elsevier","10.1016/S0031-0182(97)00140-5","1 October 1998","Vanuatu experiences many more numerous intense cyclones and its vegetation shows widespread structural damage","7667"
"54b43248e138239d86849db4","Tropical vegetational change in the late Pleistocene of New Caledonia","Palaeogeography, Palaeoclimatology, Palaeoecology","Hope, Geoff; Pask, Johanna","2","http://www.sciencedirect.com/science/article/pii/S0031018297001405","Elsevier","10.1016/S0031-0182(97)00140-5","1 October 1998","catchment could provide large amounts of carbonised particles to the lake while causing little regional damage","7667"
"54b4326be138239d8684fffe","Pollen assemblages as paleoenvironmental proxies in the Florida Everglades","Review of Palaeobotany and Palynology","Willard, D.A.; Weimer, L.M.; Riegel, W.L.","1","http://www.sciencedirect.com/science/article/pii/S0034666700000427","Elsevier","10.1016/S0034-6667(00)00042-7","1 April 2001","dwarf Rhizophora stand Dominant tall Avicennia with some low Rhizophora Tall Rhizophora dominant though damaged","975"
"57ef77a3cf58f1295122f4c7","Vegetation and fire response to late Holocene human occupation in island and mainland north west Tasmania","Quaternary International","Hope, Geoffrey","1","http://www.sciencedirect.com/science/article/pii/S1040618298000718","Elsevier","10.1016/S1040-6182(98)00071-8","July 1999","Coastal heaths and tall shrublands are noteably wind pruned, and best developed in sites protected from","7661"
"57ef77a3cf58f1295122f4c7","Vegetation and fire response to late Holocene human occupation in island and mainland north west Tasmania","Quaternary International","Hope, Geoffrey","2","http://www.sciencedirect.com/science/article/pii/S1040618298000718","Elsevier","10.1016/S1040-6182(98)00071-8","July 1999","Only de""nite grains of eucalypts were included, thus possibly excluding eucalypt pollen which was damaged","7661"
"57ef77a3cf58f1295122f4c7","Vegetation and fire response to late Holocene human occupation in island and mainland north west Tasmania","Quaternary International","Hope, Geoffrey","2","http://www.sciencedirect.com/science/article/pii/S1040618298000718","Elsevier","10.1016/S1040-6182(98)00071-8","July 1999","of a tall Melaleuca ericifolia thicket, although at the time of sampling in May 1976 this had been damaged","7661"
"5d824e3e0b45c76cafa89454","Holocene Vegetation and Climate Dynamics in the Altai Mountains and Surrounding Areas","Geophysical Research Letters","Huang, Xiaozhong; Peng, Wei; Rudaya, Natalia; Grimm, Eric C.; Chen, Xuemei; Cao, Xianyong; Zhang, Jun; Pan, Xiaoduo; Liu, Sisi; Chen, Chunzhu; Chen, Fahu","2","http://doi.wiley.com/10.1029/2018GL078028","Wiley","10.1029/2018GL078028","2018 07","Geophysical Research Letters  10.1029/2018GL078028  cause signi<U+FB01>cant physical damage to trees, especially","12748"
"5d824e3e0b45c76cafa89454","Holocene Vegetation and Climate Dynamics in the Altai Mountains and Surrounding Areas","Geophysical Research Letters","Huang, Xiaozhong; Peng, Wei; Rudaya, Natalia; Grimm, Eric C.; Chen, Xuemei; Cao, Xianyong; Zhang, Jun; Pan, Xiaoduo; Liu, Sisi; Chen, Chunzhu; Chen, Fahu","2","http://doi.wiley.com/10.1029/2018GL078028","Wiley","10.1029/2018GL078028","2018 07","Huang et al., 2015; Thompson et al., 1997), which would have damaged the forest and depressed vegetation","12748"
"5720d993cf58f103daa749a4","Cultural, environmental and historical controls of vegetation patterns and the modern conservation setting on the island of Martha's Vineyard, USA","Journal of Biogeography","Foster, David R.; Hall, Brian; Barry, Sylvia; Clayden, Susan; Parshall, Tim","5","http://doi.wiley.com/10.1046/j.1365-2699.2002.00761.x","Wiley","10.1046/j.1365-2699.2002.00761.x","October 2002","In contrast, hurricanes centre on the growing season (July to October) and may damage broad areas.","7590"
"5720d993cf58f103daa749a4","Cultural, environmental and historical controls of vegetation patterns and the modern conservation setting on the island of Martha's Vineyard, USA","Journal of Biogeography","Foster, David R.; Hall, Brian; Barry, Sylvia; Clayden, Susan; Parshall, Tim","5","http://doi.wiley.com/10.1046/j.1365-2699.2002.00761.x","Wiley","10.1046/j.1365-2699.2002.00761.x","October 2002","Storm intensity corresponds to the Fujita scale: F0, minor damage; branch break; F1, modest damage, individual","7590"
"5720d993cf58f103daa749a4","Cultural, environmental and historical controls of vegetation patterns and the modern conservation setting on the island of Martha's Vineyard, USA","Journal of Biogeography","Foster, David R.; Hall, Brian; Barry, Sylvia; Clayden, Susan; Parshall, Tim","5","http://doi.wiley.com/10.1046/j.1365-2699.2002.00761.x","Wiley","10.1046/j.1365-2699.2002.00761.x","October 2002","or small groups of trees blown down; F2, extensive damage, large forest patches blown down; F3, severe","7590"
"5720d993cf58f103daa749a4","Cultural, environmental and historical controls of vegetation patterns and the modern conservation setting on the island of Martha's Vineyard, USA","Journal of Biogeography","Foster, David R.; Hall, Brian; Barry, Sylvia; Clayden, Susan; Parshall, Tim","5","http://doi.wiley.com/10.1046/j.1365-2699.2002.00761.x","Wiley","10.1046/j.1365-2699.2002.00761.x","October 2002","damage; most trees on exposed sites blown down.","7590"
"5720d993cf58f103daa749a4","Cultural, environmental and historical controls of vegetation patterns and the modern conservation setting on the island of Martha's Vineyard, USA","Journal of Biogeography","Foster, David R.; Hall, Brian; Barry, Sylvia; Clayden, Susan; Parshall, Tim","5","http://doi.wiley.com/10.1046/j.1365-2699.2002.00761.x","Wiley","10.1046/j.1365-2699.2002.00761.x","October 2002","trees, recon<U+FB01>guration of barrier beaches and shorelines, breaching of coastal ponds and salt spray damage","7590"
